2, 1, 31, 100, 100, 1, 0, 1, 0.001247
2, 3, 31, 100, 100, 1, 0, 1, 0.127668
2, 5, 31, 100, 100, 1, 0, 1, 0.197004
3, 1, 31, 100, 100, 1, 0, 1, 0.001219
3, 3, 31, 100, 100, 1, 0, 1, 0.152316
3, 5, 31, 100, 100, 1, 0, 1, 0.205429
1, 1, 31, 640, 640, 1, 0, 1, 0.040619
1, 3, 31, 640, 640, 1, 0, 1, 0.170535
1, 5, 31, 640, 640, 1, 0, 1, 0.232938
2, 1, 31, 640, 640, 1, 0, 1, 0.040432
2, 3, 31, 640, 640, 1, 0, 1, 0.636894
2, 5, 31, 640, 640, 1, 0, 1, 0.685513
3, 1, 31, 640, 640, 1, 0, 1, 0.040463
3, 3, 31, 640, 640, 1, 0, 1, 1.093654
3, 5, 31, 640, 640, 1, 0, 1, 0.951513
1, 1, 31, 1500, 1500, 1, 0, 1, 0.220046
1, 3, 31, 1500, 1500, 1, 0, 1, 0.551171
1, 5, 31, 1500, 1500, 1, 0, 1, 0.611504
2, 1, 31, 1500, 1500, 1, 0, 1, 0.220956
2, 3, 31, 1500, 1500, 1, 0, 1, 2.883006
2, 5, 31, 1500, 1500, 1, 0, 1, 2.995743
3, 1, 31, 1500, 1500, 1, 0, 1, 0.220506
3, 3, 31, 1500, 1500, 1, 0, 1, 5.312993
3, 5, 31, 1500, 1500, 1, 0, 1, 4.221072
1, 1, 36, 100, 100, 1, 0, 1, 0.001430
1, 3, 36, 100, 100, 1, 0, 1, 0.093526
1, 5, 36, 100, 100, 1, 0, 1, 0.159641
2, 1, 36, 100, 100, 1, 0, 1, 0.001422
2, 3, 36, 100, 100, 1, 0, 1, 0.138659
2, 5, 36, 100, 100, 1, 0, 1, 0.195510
3, 1, 36, 100, 100, 1, 0, 1, 0.001418
3, 3, 36, 100, 100, 1, 0, 1, 0.147799
3, 5, 36, 100, 100, 1, 0, 1, 0.211053
1, 1, 36, 640, 640, 1, 0, 1, 0.046870
1, 3, 36, 640, 640, 1, 0, 1, 0.185573
1, 5, 36, 640, 640, 1, 0, 1, 0.252966
2, 1, 36, 640, 640, 1, 0, 1, 0.046942
2, 3, 36, 640, 640, 1, 0, 1, 0.735579
2, 5, 36, 640, 640, 1, 0, 1, 0.787048
3, 1, 36, 640, 640, 1, 0, 1, 0.046879
3, 3, 36, 640, 640, 1, 0, 1, 1.248541
3, 5, 36, 640, 640, 1, 0, 1, 1.080069
1, 1, 36, 1500, 1500, 1, 0, 1, 0.256620
1, 3, 36, 1500, 1500, 1, 0, 1, 0.623939
1, 5, 36, 1500, 1500, 1, 0, 1, 0.690604
2, 1, 36, 1500, 1500, 1, 0, 1, 0.255959
2, 3, 36, 1500, 1500, 1, 0, 1, 3.407466
2, 5, 36, 1500, 1500, 1, 0, 1, 3.505019
3, 1, 36, 1500, 1500, 1, 0, 1, 0.255826
3, 3, 36, 1500, 1500, 1, 0, 1, 6.150928
3, 5, 36, 1500, 1500, 1, 0, 1, 4.903269
